DVDRef	DVDNumber	BroodRef	BroodName	NestboxRef	NestboxName	OffspringNo	Age	DVDdate	DVDtime	Weather	Wind	SocialDadID	SocialMumID	SocialDadID.2009to11frommyDBparents	SocialMumID.2009to11frommyDBparents	changedfromDB
2762	VK0253	1291	K091	91	MR10	4	8	28/06/2011	09:10	0	1	5047	5046	5047	5046	NA
2763	VK0254	1290	K090	241	LM41	2	10	29/06/2011	07:59	0	1	4973	4933	4973	4933	NA
2764	VK0255	1292	K092	89	MM6	3	8	29/06/2011	09:46	1	1	NA	4985	NA	4985	NA
2765	VK0256	1310	K108	12	F1	5	9	30/06/2011	12:40	0	1	4098	4744	4098	4744	NA
2766	VK0257	1291	K091	91	MR10	4	10	30/06/2011	12:26	0	2	5047	5046	5047	5046	NA
2768	VK0258	1293	K093	83	ML7	3	10	02/07/2011	07:07	0	1	4070	4830	4070	4830	NA
2769	VK0259	1294	K094	342	W21R	1	10	02/07/2011	08:21	0	1	4901	NA	4901	4990	NA
2770	VK0260	1314	K112	17	F5	4	8	03/07/2011	09:13	0	1	4907	4854	4907	4854	NA
2771	VK0261	1300	K098	61	LM35	5	6	05/07/2011	05:44	1	2	3450	4059	3450	4059	NA
2772	VK0262	1301	K099	345	W24L	2	6	05/07/2011	07:09	3	2	NA	4607	NA	4607	NA
2773	VK0263	1302	K100	147	W8	2	6	06/07/2011	12:07	3	2	4060	NA	4060	4974	NA
2774	VK0264	1303	K101	133	W21	3	6	06/07/2011	12:06	3	2	4072	4944	4072	4944	NA
2775	VK0265	1304	K102	36	LM14	3	6	07/07/2011	05:35	3	3	5009	5053	5009	5053	NA
2776	VK0266	1300	K098	61	LM35	5	8	07/07/2011	05:43	3	3	3450	4059	3450	4059	NA
2777	VK0267	1318	K116	135	W23	3	8	07/07/2011	07:22	3	2	NA	4721	NA	4721	NA
2778	VK0268	1302	K100	147	W8	2	8	08/07/2011	09:34	3	2	4060	NA	4060	4974	NA
2779	VK0269	1306	K104	124	W14	3	6	08/07/2011	10:48	0	2	3359	3302	3359	3302	NA
2780	VK0270	1303	K101	133	W21	3	8	08/07/2011	09:38	3	2	4072	4944	4072	4944	NA
2781	VK0271	1305	K103	80	ML4	2	6	08/07/2011	09:38	3	2	5644	4909	5644	4909	NA
2782	VK0272	1307	K105	33	LM11	3	6	09/07/2011	06:34	1	2	4991	NA	4991	4975	NA
2783	VK0273	1304	K102	36	LM14	3	8	09/07/2011	08:14	1	2	5009	5053	5009	5053	NA
2784	VK0274	1319	K117	44	LM21	5	5	09/07/2011	08:09	1	2	4071	4078	4071	4078	NA
2785	VK0275	1300	K098	61	LM35	5	10	09/07/2011	09:18	1	2	3450	4059	3450	4059	NA
2786	VK0276	1308	K106	346	LM39	4	6	09/07/2011	06:36	1	2	4969	5067	4969	5067	NA
2787	VK0277	1301	K099	345	W24L	2	10	09/07/2011	13:29	1	1	NA	4607	NA	4607	NA
2788	VK0278	1320	K118	143	W4	4	5	09/07/2011	13:28	1	1	4757	4084	4757	4084	NA
2789	VK0279	1321	K119	144	W5	4	5	09/07/2011	09:44	1	1	5044	5025	5044	5025	NA
2790	VK0280	1302	K100	147	W8	1	10	10/07/2011	06:55	0	1	4060	NA	4060	4974	NA
2791	VK0281	1306	K104	124	W14	3	8	10/07/2011	11:07	0	1	3359	3302	3359	3302	NA
2792	VK0282	1303	K101	133	W21	3	10	10/07/2011	06:57	0	1	4072	4944	4072	4944	NA
2793	VK0283	1313	K111	79	ML3	4	6	10/07/2011	09:39	0	1	4812	4965	4812	4965	NA
2794	VK0284	1305	K103	80	ML4	2	8	10/07/2011	11:20	0	2	5644	4909	5644	4909	NA
2795	VK0285	1312	K110	5	C3	4	6	10/07/2011	09:34	0	1	4900	4989	4900	4989	NA
2796	VK0286	1307	K105	33	LM11	3	8	11/07/2011	08:15	0	0	4991	NA	4991	4975	NA
2797	VK0287	1304	K102	36	LM14	2	10	11/07/2011	06:42	0	1	5009	5053	5009	5053	NA
2798	VK0288	1325	K123	48	LM24	5	5	11/07/2011	09:20	0	0	4895	4062	4895	4062	NA
2799	VK0289	1309	K107	56	LM30	3	6	11/07/2011	06:44	0	1	4649	4037	4649	4037	NA
2800	VK0290	1327	K125	60	LM34	5	5	11/07/2011	09:21	0	0	NA	4967	4768	4967	NA
2801	VK0291	1308	K106	346	LM39	4	8	11/07/2011	08:18	0	0	4969	5067	4969	5067	NA
2802	VK0292	1326	K124	127	W17	4	5	11/07/2011	12:03	0	0	4512	4663	4512	4663	NA
2803	VK0293	1310	K108	12	F1	2	6	11/07/2011	12:05	0	0	4098	4744	4098	4744	NA
2804	VK0294	1357	K153	72	LM7	3	5	12/07/2011	07:23	1	1	4996	4872	4996	4872	NA
2805	VK0295	1324	K122	130	W2	4	5	12/07/2011	09:31	1	2	4673	4972	4673	4972	NA
2806	VK0296	1306	K104	124	W14	3	10	12/07/2011	07:59	1	1	3359	3302	3359	3302	NA
2807	VK0297	1328	K126	136	W24	4	5	12/07/2011	12:05	1	2	4753	4049	4753	4049	NA
2808	VK0298	1313	K111	79	ML3	4	8	12/07/2011	09:07	1	3	4812	4965	4812	4965	NA
2809	VK0299	1305	K103	80	ML4	2	10	12/07/2011	10:13	1	3	5644	4909	5644	4909	NA
2810	VK0300	1312	K110	5	C3	1	8	12/07/2011	06:52	1	1	4900	4989	4900	4989	NA
2817	VK0301	1332	K130	138	W26	3	5	14/07/2011	08:59	0	1	4737	4982	4737	4982	NA
2811	VK0302	1311	K109	74	LM9	3	6	13/07/2011	16:46	0	1	3684	4723	3684	4723	NA
2812	VK0303	1307	K105	33	LM11	2	10	13/07/2011	17:56	0	0	4991	NA	4991	4975	NA
2813	VK0304	1309	K107	56	LM30	3	8	13/07/2011	16:55	0	0	4649	4037	4649	4037	NA
2814	VK0305	1308	K106	346	LM39	3	10	13/07/2011	18:33	0	0	4969	5067	4969	5067	NA
2815	VK0306	1330	K128	122	W12	4	5	13/07/2011	10:33	1	1	4109	4905	4109	4905	NA
2816	VK0307	1310	K108	12	F1	2	8	13/07/2011	10:38	0	1	4098	4744	4098	4744	NA
2818	VK0308	1314	K112	17	F5	4	6	14/07/2011	07:27	0	1	4907	4854	4907	4854	NA
2819	VK0309	1313	K111	79	ML3	3	10	14/07/2011	09:04	0	1	4812	4965	4812	4965	NA
2820	VK0310	1312	K110	5	C3	1	10	14/07/2011	07:30	0	1	4900	4989	4900	4989	NA
2821	VK0311	1311	K109	74	LM9	3	8	15/07/2011	07:04	0	1	3684	4723	3684	4723	NA
2822	VK0312	1319	K117	44	LM21	5	11	15/07/2011	08:33	1	2	4071	4078	4071	4078	NA
2823	VK0313	1309	K107	56	LM30	3	10	15/07/2011	08:30	1	2	4649	4037	4649	4037	NA
2824	VK0314	1315	K113	238	LM37	2	6	15/07/2011	06:57	1	2	3684	4380	3684	4380	NA
2825	VK0315	1335	K133	62	LM36	4	5	15/07/2011	10:08	1	2	4998	4968	4998	4968	NA
2826	VK0316	1334	K132	134	W22	2	5	15/07/2011	11:44	1	2	4722	4110	4722	4110	NA
2827	VK0317	1310	K108	12	F1	2	10	15/07/2011	10:11	1	2	4098	4744	4098	4744	NA
2828	VK0318	1314	K112	17	F5	3	8	16/07/2011	10:01	3	3	4907	4854	4907	4854	NA
2829	VK0319	1311	K109	74	LM9	3	10	17/07/2011	08:05	3	3	3684	4723	3684	4723	NA
2830	VK0320	1315	K113	238	LM37	2	8	17/07/2011	08:02	3	3	3684	4380	3684	4380	NA
2831	VK0321	1318	K116	135	W23	2	6	17/07/2011	09:51	1	3	NA	4721	NA	4721	NA
2832	VK0322	1336	K134	55	LM3	4	5	18/07/2011	07:17	1	3	4686	4961	4686	4961	NA
2833	VK0323	1314	K112	17	F5	3	10	18/07/2011	07:22	1	2	4907	4854	4907	4854	NA
2834	VK0324	1316	K114	101	MR7	3	6	18/07/2011	09:14	1	3	4847	4862	4847	4862	NA
2835	VK0325	1317	K115	31	LM1	3	6	19/07/2011	09:15	3	2	4868	4963	4868	4963	NA
2836	VK0326	1315	K113	238	LM37	2	10	19/07/2011	11:05	1	2	3684	4380	3684	4380	NA
2837	VK0327	1333	K131	19	F7	3	11	19/07/2011	10:30	1	2	3764	4759	3764	4759	NA
2838	VK0328	1318	K116	135	W23	2	8	19/07/2011	09:06	3	2	NA	4721	NA	4721	NA
2839	VK0329	1332	K130	138	W26	3	11	20/07/2011	07:17	3	0	4737	4982	4737	4982	NA
2840	VK0330	1316	K114	101	MR7	3	8	20/07/2011	16:28	1	1	4847	4862	4847	4862	changedTime
2841	VK0331	1317	K115	31	LM1	3	8	21/07/2011	08:13	0	1	4868	4963	4868	4963	NA
2842	VK0332	1335	K133	62	LM36	4	11	21/07/2011	13:10	0	1	4998	4968	4998	4968	NA
2843	VK0333	1334	K132	134	W22	2	11	21/07/2011	11:35	0	1	4722	4110	4722	4110	NA
2844	VK0334	1318	K116	135	W23	2	10	21/07/2011	10:04	0	1	NA	4721	NA	4721	NA
2845	VK0335	1322	K120	35	LM13	2	6	22/07/2011	07:38	1	1	NA	5066	NA	5066	NA
2846	VK0336	1319	K117	44	LM21	5	6	22/07/2011	09:44	1	1	4071	4078	4071	4078	NA
2847	VK0337	1340	K138	338	Recycling2	4	5	22/07/2011	09:13	2	1	4758	5063	4758	5063	NA
2848	VK0338	1320	K118	143	W4	4	6	22/07/2011	07:40	1	1	4757	4084	4757	4084	NA
2849	VK0339	1316	K114	101	MR7	3	10	22/07/2011	10:53	1	1	4847	4862	4847	4862	NA
2850	VK0340	1317	K115	31	LM1	3	10	23/07/2011	11:41	0	1	4868	4963	4868	4963	NA
2851	VK0341	1339	K137	241	LM41	4	5	23/07/2011	11:42	0	1	4973	4933	4973	4933	NA
2852	VK0342	1321	K119	144	W5	2	6	23/07/2011	14:05	0	1	5044	5025	5044	5025	NA
2853	VK0343	1322	K120	35	LM13	2	8	24/07/2011	08:44	2	1	NA	5066	NA	5066	NA
2854	VK0344	1319	K117	44	LM21	5	8	24/07/2011	09:52	2	1	4071	4078	4071	4078	NA
2855	VK0345	1320	K118	143	W4	4	8	24/07/2011	10:54	1	1	4757	4084	4757	4084	NA
2856	VK0346	1321	K119	144	W5	2	8	25/07/2011	08:20	2	1	5044	5025	5044	5025	NA
2857	VK0347	1323	K121	68	LM4	3	6	26/07/2011	08:49	0	1	4960	4873	4960	4873	NA
2858	VK0348	1322	K120	35	LM13	2	10	26/07/2011	18:56	0	1	NA	5066	NA	5066	NA
2859	VK0349	1319	K117	44	LM21	5	10	26/07/2011	13:23	0	1	4071	4078	4071	4078	NA
2860	VK0350	1325	K123	48	LM24	4	6	26/07/2011	09:34	0	1	4895	4062	4895	4062	NA
2861	VK0351	1327	K125	60	LM34	3	6	26/07/2011	11:36	0	0	NA	4967	4768	4967	NA
2862	VK0352	1324	K122	130	W2	3	6	26/07/2011	16:58	0	1	4673	4972	4673	4972	NA
2863	VK0353	1320	K118	143	W4	4	10	26/07/2011	18:52	0	1	4757	4084	4757	4084	NA
2864	VK0354	1343	K141	146	W7	2	5	26/07/2011	13:28	0	0	NA	NA	4706	5017	NA
2865	VK0355	1326	K124	127	W17	3	6	26/07/2011	07:13	1	1	4512	4663	4512	4663	NA
2866	VK0356	1329	K127	129	W19	1	6	26/07/2011	07:59	0	0	NA	5008	NA	5008	NA
2867	VK0357	1328	K126	136	W24	4	6	26/07/2011	17:00	0	1	4753	4049	4753	4049	NA
2871	VK0358	1323	K121	68	LM4	3	8	28/07/2011	07:28	3	1	4960	4873	4960	4873	NA
2868	VK0359	1321	K119	144	W5	2	10	27/07/2011	08:27	0	1	5044	5025	5044	5025	NA
2869	VK0360	1330	K128	122	W12	3	6	27/07/2011	08:29	0	1	4109	4905	4109	4905	NA
2870	VK0361	1331	K129	131	W20	2	6	27/07/2011	10:08	0	0	4616	4898	4616	4898	NA
2872	VK0362	1325	K123	48	LM24	4	8	28/07/2011	08:40	1	1	4895	4062	4895	4062	NA
NA	VK0362a	1325	K123	48	LM24	4	8	28/07/2011	08:37	1	1	4895	4062	4895	4062	videoRestarted
2873	VK0363	1327	K125	60	LM34	3	8	28/07/2011	07:35	3	1	NA	4967	4768	4967	NA
2874	VK0364	1347	K145	61	LM35	4	5	28/07/2011	08:44	1	1	3450	4059	3450	4059	NA
2875	VK0365	1340	K138	338	Recycling2	4	11	28/07/2011	15:38	1	0	4758	5063	4758	5063	NA
2876	VK0366	1324	K122	130	W2	3	8	28/07/2011	11:17	1	1	4673	4972	4673	4972	NA
2877	VK0367	1326	K124	127	W17	3	8	28/07/2011	19:37	1	1	4512	4663	4512	4663	NA
2878	VK0368	1329	K127	129	W19	1	8	28/07/2011	09:50	1	1	NA	5008	NA	5008	NA
2879	VK0369	1334	K132	134	W22	2	6	28/07/2011	17:42	1	1	4722	4110	4722	4110	NA
2880	VK0370	1328	K126	136	W24	4	8	28/07/2011	10:38	0	1	4753	4049	4753	4049	NA
2881	VK0371	1332	K130	138	W26	1	6	28/07/2011	17:39	1	1	4737	4982	4737	4982	NA
2882	VK0372	1346	K144	139	W27	4	5	28/07/2011	15:40	1	0	NA	4733	NA	4733	NA
2883	VK0373	1333	K131	19	F7	1	6	28/07/2011	19:23	1	1	3764	4759	3764	4759	NA
2884	VK0374	1335	K133	62	LM36	3	6	29/07/2011	17:08	0	1	4998	4968	4998	4968	NA
2885	VK0375	1348	K146	346	LM39	4	5	29/07/2011	06:11	1	1	4969	5060	4969	5060	NA
2886	VK0376	1339	K137	241	LM41	4	11	29/07/2011	06:39	1	1	4973	4933	4973	4933	NA
2887	VK0377	1330	K128	122	W12	3	8	29/07/2011	08:38	1	1	4109	4905	4109	4905	NA
2888	VK0378	1331	K129	131	W20	2	8	29/07/2011	09:00	1	1	4616	4898	4616	4898	NA
2889	VK0379	1323	K121	68	LM4	3	10	30/07/2011	18:43	1	1	4960	4873	4960	4873	NA
2890	VK0380	1325	K123	48	LM24	4	10	30/07/2011	06:41	1	0	4895	4062	4895	4062	NA
2891	VK0381	1327	K125	60	LM34	3	10	30/07/2011	09:42	2	1	NA	4967	4768	4967	NA
2895	VK0382	1336	K134	55	LM3	4	6	31/07/2011	07:03	0	1	4686	4961	4686	4961	NA
2892	VK0383	1329	K127	129	W19	1	10	30/07/2011	18:54	1	1	NA	5008	NA	5008	NA
2893	VK0384	1334	K132	134	W22	2	8	30/07/2011	16:00	0	1	4722	4110	4722	4110	NA
2894	VK0385	1328	K126	136	W24	3	10	30/07/2011	17:23	0	1	4753	4049	4753	4049	NA
2899	VK0388	1334	K132	134	W22	2	10	01/08/2011	07:18	2	0	4722	4110	4722	4110	NA
2896	VK0389	1350	K148	350	W24above	3	5	31/07/2011	12:15	1	1	4705	NA	4705	4607	NA
2897	VK0390	1330	K128	122	W12	2	10	31/07/2011	09:59	1	1	4109	4905	4109	4905	NA
2898	VK0391	1331	K129	131	W20	2	10	31/07/2011	10:01	1	1	4616	4898	4616	4898	NA
2900	VK0392	1336	K134	55	LM3	4	8	02/08/2011	09:36	0	1	4686	4961	4686	4961	NA
2901	VK0393	1335	K133	62	LM36	3	10	02/08/2011	09:17	0	1	4998	4968	4998	4968	NA
2902	VK0394	1345	K143	69	LM40	4	11	02/08/2011	10:48	1	1	5050	4867	5050	4867	NA
2903	VK0395	1347	K145	61	LM35	4	11	03/08/2011	09:24	0	1	3450	4059	3450	4059	NA
2904	VK0396	1346	K144	139	W27	4	11	03/08/2011	07:56	0	0	NA	4733	NA	4733	NA
2905	VK0397	1336	K134	55	LM3	3	10	04/08/2011	07:48	2	0	4686	4961	4686	4961	NA
2906	VK0398	1348	K146	346	LM39	4	11	04/08/2011	08:42	1	0	4969	5060	4969	5060	NA
2907	VK0399	1338	K136	115	S3	3	6	04/08/2011	06:53	4	1	4914	4947	4914	4947	NA
2908	VK0400	1339	K137	241	LM41	3	6	06/08/2011	10:55	0	1	4973	4933	4973	4933	NA
2909	VK0401	1340	K138	338	Recycling2	2	6	06/08/2011	10:17	1	1	4758	5063	4758	5063	NA
2910	VK0402	1350	K148	350	W24above	2	11	06/08/2011	11:51	1	1	4705	NA	4705	4607	NA
2911	VK0403	1338	K136	115	S3	3	8	06/08/2011	09:04	1	1	4914	4947	4914	4947	NA
2912	VK0404	1339	K137	241	LM41	3	8	08/08/2011	07:40	1	2	4973	4933	4973	4933	NA
2913	VK0405	1338	K136	115	S3	3	10	08/08/2011	06:57	0	2	4914	4947	4914	4947	NA
2914	VK0406	1344	K142	120	W10	3	6	09/08/2011	06:51	0	1	4060	5005	4060	5005	NA
2915	VK0407	1345	K143	69	LM40	2	6	10/08/2011	06:55	1	2	5050	4867	5050	4867	NA
2916	VK0408	1339	K137	241	LM41	3	10	10/08/2011	06:54	1	2	4973	4933	4973	4933	NA
2917	VK0409	1340	K138	338	Recycling2	2	10	10/08/2011	09:36	1	2	4758	5063	4758	5063	NA
2918	VK0410	1347	K145	61	LM35	3	6	11/08/2011	10:02	2	2	3450	4059	3450	4059	NA
2919	VK0411	1344	K142	120	W10	3	8	11/08/2011	08:39	2	2	4060	5005	4060	5005	NA
2920	VK0412	1346	K144	139	W27	2	6	11/08/2011	07:02	2	2	NA	4733	NA	4733	NA
2921	VK0413	1348	K146	346	LM39	3	6	12/08/2011	15:17	2	2	4969	5060	4969	5060	NA
2922	VK0414	1345	K143	69	LM40	2	8	12/08/2011	14:18	2	2	5050	4867	5050	4867	NA
2923	VK0415	1347	K145	61	LM35	3	8	13/08/2011	08:41	1	1	3450	4059	3450	4059	NA
2924	VK0416	1344	K142	120	W10	3	10	13/08/2011	07:50	1	1	4060	5005	4060	5005	NA
2925	VK0417	1346	K144	139	W27	2	8	13/08/2011	10:28	1	1	NA	4733	NA	4733	NA
2928	VK0418	1347	K145	61	LM35	3	10	15/08/2011	08:46	1	0	3450	4059	3450	4059	NA
2926	VK0419	1345	K143	69	LM40	2	10	14/08/2011	08:13	1	1	5050	4867	5050	4867	NA
2927	VK0420	1350	K148	350	W24above	2	6	14/08/2011	07:09	1	1	4705	NA	4705	4607	NA
2929	VK0421	1346	K144	139	W27	2	10	15/08/2011	07:01	0	0	NA	4733	NA	4733	NA
2930	VK0422	1348	K146	346	LM39	2	10	16/08/2011	07:41	1	2	4969	5060	4969	5060	NA
2931	VK0423	1352	K150	71	LM6	1	6	17/08/2011	17:45	0	1	4991	NA	4991	4975	NA
2932	VK0424	1350	K148	350	W24above	2	10	18/08/2011	07:30	1	1	4705	NA	4705	4607	NA
2933	VL0001	1358	L001	39	LM17	4	5	04/05/2012	06:41	1	0	5489	5014	5489	5014	NA
2934	VL0002	1358	L001	39	LM17	4	11	10/05/2012	06:45	4	4	5489	5014	5489	5014	NA
2935	VL0003	1359	L002	18	F6	3	5	13/05/2012	07:35	0	1	4943	5294	4943	5294	NA
2936	VL0004	1360	L003	143	W4	4	5	15/05/2012	06:46	0	3	4900	4084	4900	4084	NA
2937	VL0005	1361	L004	12	F1	4	5	17/05/2012	07:02	1	1	NA	6245	NA	6245	NA
2938	VL0006	1362	L005	136	W24	5	5	18/05/2012	07:00	0	2	4705	5025	4705	5025	NA
2939	VL0007	1363	L006	15	F3	4	5	18/05/2012	07:03	0	2	5031	4862	5031	4862	NA
2940	VL0008	1358	L001	39	LM17	2	6	19/05/2012	09:18	1	0	5489	5014	5489	5014	NA
2941	VL0009	1359	L002	18	F6	4	11	19/05/2012	07:05	1	0	4943	5294	4943	5294	NA
2942	VL0010	1364	L007	115	S3	5	5	20/05/2012	07:05	1	1	4682	4576	4682	4576	NA
2944	VL0011	1365	L008	31	LM1	4	5	21/05/2012	07:12	0	1	5468	4963	5468	4963	NA
2945	VL0012	1358	L001	39	LM17	1	8	21/05/2012	08:49	0	1	5489	5014	5489	5014	NA
2946	VL0013	1366	L009	16	F4	4	5	21/05/2012	07:08	0	1	5623	5067	5623	5067	NA
2947	VL0014	1360	L003	143	W4	4	11	21/05/2012	08:45	0	1	4900	4084	4900	4084	NA
2948	VL0015	1367	L010	131	W20	5	5	22/05/2012	07:05	0	0	5871	4663	5871	4663	NA
2949	VL0016	1368	L011	19	F7	3	5	22/05/2012	07:06	0	0	3764	5284	3764	5284	NA
2950	VL0017	1358	L001	39	LM17	1	10	23/05/2012	07:07	1	0	5489	5014	5489	5014	NA
2951	VL0018	1369	L012	55	LM3	4	5	24/05/2012	08:49	2	0	4960	4961	4960	4961	NA
2952	VL0019	1370	L013	71	LM6	4	5	24/05/2012	15:57	0	1	4991	4975	4991	4975	NA
2953	VL0020	1371	L014	34	LM12	4	5	24/05/2012	07:19	2	0	4991	4739	4991	4739	NA
2954	VL0021	1372	L015	61	LM35	5	5	24/05/2012	07:17	2	0	4768	4059	4768	4059	NA
2955	VL0022	1373	L016	241	LM41	4	5	24/05/2012	08:50	2	0	5202	4933	5202	4933	NA
2956	VL0023	1362	L005	136	W24	5	11	24/05/2012	05:35	2	0	4705	5025	4705	5025	NA
2957	VL0024	1363	L006	15	F3	4	11	24/05/2012	05:37	2	0	5031	4862	5031	4862	NA
2958	VL0025	1374	L017	72	LM7	4	5	25/05/2012	05:32	1	2	5675	4872	5675	4872	NA
2959	VL0026	1375	L018	32	LM10	4	5	25/05/2012	07:21	0	2	5437	4723	5437	4723	NA
2960	VL0027	1376	L019	60	LM34	5	5	25/05/2012	08:56	1	2	4768	4967	4768	4967	NA
2961	VL0028	1377	L020	238	LM37	4	5	25/05/2012	05:33	1	2	5593	5140	5593	5140	NA
2962	VL0029	1378	L021	112	R9	5	5	25/05/2012	07:24	0	2	4896	5428	4896	5428	NA
2963	VL0030	1379	L022	68	LM4	4	5	26/05/2012	05:37	0	3	4960	4873	4960	4873	NA
2964	VL0031	1364	L007	115	S3	5	11	26/05/2012	05:43	0	3	4682	4576	4682	4576	NA
2965	VL0032	1365	L008	31	LM1	4	11	27/05/2012	08:02	2	1	5468	4963	5468	4963	NA
2966	VL0033	1366	L009	16	F4	4	11	27/05/2012	08:22	2	1	5623	5067	5623	5067	NA
2967	VL0034	1367	L010	131	W20	5	11	28/05/2012	07:09	0	1	5871	4663	5871	4663	NA
2968	VL0035	1368	L011	19	F7	3	11	28/05/2012	07:10	0	1	3764	5284	3764	5284	NA
2969	VL0036	1381	L024	41	LM19	2	5	29/05/2012	07:19	1	0	NA	5678	NA	5678	NA
2970	VL0037	1369	L012	55	LM3	4	11	30/05/2012	07:20	1	1	4960	4961	4960	4961	NA
2971	VL0038	1370	L013	71	LM6	4	11	30/05/2012	07:21	1	1	4991	4975	4991	4975	NA
2972	VL0039	1371	L014	34	LM12	4	11	30/05/2012	09:12	1	1	4991	4739	4991	4739	NA
2973	VL0040	1372	L015	61	LM35	5	11	30/05/2012	09:12	1	1	4768	4059	4768	4059	NA
2974	VL0041	1373	L016	241	LM41	4	11	30/05/2012	10:56	2	2	5202	4933	5202	4933	NA
2975	VL0042	1359	L002	18	F6	2	6	30/05/2012	11:01	2	2	4943	5294	4943	5294	NA
2981	VL0043	1374	L017	72	LM7	4	11	31/05/2012	05:40	1	1	5675	4872	5675	4872	NA
2982	VL0044	1375	L018	32	LM10	4	11	31/05/2012	07:26	1	2	5437	4723	5437	4723	NA
2983	VL0045	1376	L019	60	LM34	5	11	31/05/2012	07:25	1	2	4768	4967	4768	4967	NA
2984	VL0046	1377	L020	238	LM37	4	11	31/05/2012	05:43	1	1	5593	5140	5593	5140	NA
2985	VL0047	1360	L003	143	W4	2	6	31/05/2012	10:29	1	2	4900	4084	4900	4084	NA
2986	VL0048	1378	L021	112	R9	5	11	31/05/2012	10:31	1	2	4896	5428	4896	5428	NA
2977	VL0049	1359	L002	18	F6	2	8	01/06/2012	07:14	2	0	4943	5294	4943	5294	NA
2987	VL0050	1379	L022	68	LM4	4	11	01/06/2012	07:12	2	1	4960	4873	4960	4873	NA
2978	VL0051	1360	L003	143	W4	2	8	02/06/2012	11:01	0	0	4900	4084	4900	4084	NA
2988	VL0052	1363	L006	15	F3	3	6	02/06/2012	07:12	1	1	5031	4862	5031	4862	NA
2976	VL0053	1383	L026	47	LM23	4	5	02/06/2012	07:15	1	0	5489	5014	5489	5014	NA
2989	VL0054	1359	L002	18	F6	2	10	03/06/2012	16:20	4	3	4943	5294	4943	5294	NA
2990	VL0055	1360	L003	143	W4	1	10	04/06/2012	06:39	1	1	4900	4084	4900	4084	NA
2991	VL0056	1362	L005	136	W24	4	6	04/06/2012	08:43	1	1	4705	5025	4705	5025	NA
2979	VL0057	1363	L006	15	F3	3	8	04/06/2012	17:47	0	1	5031	4862	5031	4862	NA
2992	VL0058	1381	L024	41	LM19	2	11	04/06/2012	06:43	1	1	NA	5678	NA	5678	NA
2993	VL0059	1365	L008	31	LM1	2	6	05/06/2012	05:40	4	2	5468	4963	5468	4963	NA
2994	VL0060	1382	L025	379	FY	2	7	05/06/2012	08:49	4	2	5096	4976	5096	4976	NA
2995	VL0061	1364	L007	115	S3	4	6	05/06/2012	05:46	4	2	4682	4576	4682	4576	NA
2980	VL0062	1362	L005	136	W24	4	8	06/06/2012	17:46	0	2	4705	5025	4705	5025	NA
2996	VL0063	1363	L006	15	F3	3	10	06/06/2012	08:41	0	2	5031	4862	5031	4862	NA
2997	VL0064	1366	L009	16	F4	4	6	06/06/2012	07:08	1	2	5623	5067	5623	5067	NA
2998	VL0065	1368	L011	19	F7	2	6	06/06/2012	07:07	1	2	3764	5284	3764	5284	NA
2999	VL0066	1384	L027	113	S1	3	5	06/06/2012	08:45	0	2	4682	5093	4682	5093	NA
3002	VL0067	1365	L008	31	LM1	2	8	07/06/2012	07:09	4	1	5468	4963	5468	4963	NA
3000	VL0068	1367	L010	131	W20	4	6	07/06/2012	07:17	4	1	5871	4663	5871	4663	NA
3015	VL0069	1364	L007	115	S3	4	8	07/06/2012	08:47	4	2	4682	4576	4682	4576	NA
3003	VL0070	1369	L012	55	LM3	3	6	08/06/2012	17:17	0	3	4960	4961	4960	4961	NA
3004	VL0071	1370	L013	71	LM6	4	6	08/06/2012	07:17	4	4	4991	4975	4991	4975	NA
3005	VL0072	1383	L026	47	LM23	4	11	08/06/2012	07:01	4	4	5489	5014	5489	5014	NA
3006	VL0073	1373	L016	241	LM41	3	6	08/06/2012	06:43	4	4	5202	4933	5202	4933	NA
3007	VL0074	1362	L005	136	W24	4	10	08/06/2012	09:00	2	3	4705	5025	4705	5025	NA
3016	VL0075	1366	L009	16	F4	3	8	08/06/2012	16:14	0	3	5623	5067	5623	5067	NA
3017	VL0076	1368	L011	19	F7	2	8	08/06/2012	16:10	0	2	3764	5284	3764	5284	NA
3008	VL0077	1382	L025	379	FY	2	10	08/06/2012	16:32	0	3	5096	4976	5096	4976	NA
3009	VL0078	1365	L008	31	LM1	2	10	09/06/2012	05:21	1	2	5468	4963	5468	4963	NA
3010	VL0079	1371	L014	34	LM12	3	6	09/06/2012	05:19	1	2	4991	4739	4991	4739	NA
3011	VL0080	1372	L015	61	LM35	5	6	09/06/2012	17:00	0	0	4768	4059	4768	4059	NA
3012	VL0081	1377	L020	238	LM37	2	6	09/06/2012	16:59	0	0	5593	5140	5593	5140	NA
3018	VL0082	1367	L010	131	W20	4	8	09/06/2012	08:33	0	1	5871	4663	5871	4663	NA
3019	VL0083	1364	L007	115	S3	4	10	09/06/2012	05:29	0	2	4682	4576	4682	4576	NA
3013	VL0084	1388	L030	37	LM15	4	5	09/06/2012	06:50	0	2	5517	5407	5517	5407	NA
3014	VL0085	1392	L035	51	LM27	4	5	09/06/2012	06:53	0	2	5359	5598	5359	5598	NA
3020	VL0086	1387	L031	53	LM28	4	6	10/06/2012	07:06	1	0	5616	5589	5616	5589	NA
3021	VL0087	1376	L019	60	LM34	3	6	10/06/2012	05:34	1	0	4768	4967	4768	4967	NA
